"id","name","date","dating_notes","xlong","ylat","date_type","morph","azimuth","area","trait_1","trait_2","trait_3","trait_4","trait_5","trait_6","trait_7","trait_8","xeast","ynorth"
848,"Unknown",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.79299,13.41143,"regression","horseshoe_east",85.355416,1761.020304,TRUE,TRUE,NA,NA,NA,NA,NA,NA,369317.1,1482956
849,"Trâpeang Thlok",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81215,13.40689,"regression","horseshoe_east",96.73746,1666.669957,FALSE,TRUE,NA,NA,NA,NA,NA,NA,371459.8,1482469
850,"Tuol Ta Lo",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81174,13.41285,"regression","horseshoe_east",81.06043,973.589506,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,371348.4,1483082
851,"Noreay (N.T.)",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.80874,13.42043,"regression","horseshoe_north",175.601207,1198.239797,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,371027.3,1483950
852,"Unknown",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81586,13.3937,"regression","horseshoe_east",89.370341,1892.919251,TRUE,TRUE,NA,NA,NA,NA,NA,NA,371790.6,1480982
853,"Prei (Pr.)",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.85842,13.40322,"regression","square",92.245733,734.103294,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,376396,1482028
854,"Kouk Dam Pnieu",1115,"Temple is included in the CCC for Period 4.",NA,NA,"empirical","horseshoe_east",87.244112,2462.22753,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,376419.1,1482229
855,"Kompong Phnom (Pr.)",1115,"Temple is included in the CCC for Period 4.",NA,NA,"empirical","square",88.472516,2136.260961,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,378295.3,1481688
859,"Unknown",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.8796,13.42534,"regression","square",82.019839,3242.053312,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
860,"Kouk Trâpeang Run",865.0443,"Temple is included in the CCC during Period 3.",NA,NA,"empirical","square",90.177177,910.838789,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376760.4,1484378
862,"Kapilapura",968,"Date derived from analyses of inscriptions (Lustig 2009).",103.87447,13.41984,"empirical","causeway_4",84.999309,2456.020673,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,378156.8,1483832
864,"Unknown",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical","square",83.82988,2717.209899,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,377418.5,1484113
865,"Prei Phnom",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical","causeway_2",75.963692,3390.355946,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,377360.2,1484232
866,"Tuol",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.8619,13.42276,"regression","square",90,699.295785,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,376781.5,1484170
867,"Unknown",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical","causeway_2",94.521337,2056.724923,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
868,"buddhist terrace north of Rong Lmong",865.0443,"Temple is included in the CCC in Period 2.",NA,NA,"empirical","square",90.734481,2437.386191,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
869,"Trâpeang Kbal Damrei",1115,"Temple is included in the CCC",NA,NA,"empirical","horseshoe_east",88.297734,1851.360148,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,376132.4,1482296
870,"Trâpeang Kbal Damrei (Pr.)",1115,"Temple is included in the CCC",NA,NA,"empirical","horseshoe_east",90.167481,1556.304495,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,376439.9,1482442
871,"Bay Ka-ek (Pr.)",865.0443,"Temple is included in the CCC in Period 2.",NA,NA,"empirical","horseshoe_east",86.557782,1744.825227,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376190.7,1482961
872,"Ta Prohm Kel",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical","square",90,1066.933428,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376429.3,1483390
873,"Prei Kroes",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.85889,13.41782,"regression","horseshoe_east",91.789,2317.76565,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,376446.6,1483623
874,"Sâk Krâop (Pr.)",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical","square",90,121.102386,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,376029.9,1484559
875,"Bei (Pr.)",900,"Temple contemporaneous with Bakheng (Groslier 1979: 174).",103.85654,13.42619,"empirical","square",180,353.746976,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,376208.6,1484555
876,"Unknown",995,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",103.85821,13.42621,"empirical","square",90.424247,90.860298,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,376391.1,1484555
877,"Thmâ Bay Ka-ek (Pr.)",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical","square",90,241.757406,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,376478.6,1484558
878,"Tuol",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical","square",90,144.909427,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,376568.1,1484474
883,"Unknown",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical","square",90,491.520623,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,375970.9,1484102
884,"Unknown",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical","circle",59.881802,421.571227,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,375842.7,1484285
885,"Phnom Bakheng (Pr.)",649.5,"Archaeological excavations suggest Pre-Angkorian and perhaps earlier occupation in this area (Greater Angkor Project January 2012).",103.85612,13.42378,"empirical","causeway_4",90.686153,23231.96978,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376171.3,1484287
886,"Chrung (Pr.) South-East",865.0443,"This temple is in the Southeast corner of the walls of Angkor Thom. Associated with Jayavarman VII (Coedès 1937: 207-256)",103.87323,13.42797,"empirical","causeway_4",180,89454.56089,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
887,"Angkor Thom - Preah Ngok",889,"Temple is included in the CCC in Period 2.",NA,NA,"empirical","square",87.544717,2236.608041,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,376419.1,1486362
888,"Angkor Thom - Preah Kôk Thlôk",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85763,13.44075,"graphbased","square",85.302528,1172.068427,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376336.7,1486165
889,"Preah En Tep",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical","square",89.650106,1994.87312,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376419.3,1486079
890,"Baphuon (Pr.)",1431,"Single date from the Reclining Buddha suggest this modification took place during Ayutthayan occupation of Angkor from 1431-1444. (Le Roy et al. 2015).",103.8562,13.44379,"empirical","horseshoe_east",89.489962,16694.04443,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376219,1486498
891,"Leopard Terrace",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.859,13.44756,"regression","blob",89.562636,22610.39804,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
902,"Tep Pranam (Pr.)",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.85704,13.44837,"regression",NA,88.328248,675.930404,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376451.7,1487018
904,"Preah Palilay (Pr.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.85525,13.44901,"regression","horseshoe_east",88,3775.108643,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376090.6,1487075
905,"Angkor Thom",977,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86297,13.44177,"graphbased","blob",89.131949,960.120208,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376836,1486267
906,"Preah Pithu, U",982,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86113,13.4484,"graphbased","square",85.769902,1085.797014,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,376719.2,1487012
907,"Preah Pithu, T",982,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86065,13.44838,"graphbased","square",86.774312,2022.739588,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,376654.5,1487005
908,"Angkor Thom (Terrace T)",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86259,13.44863,"graphbased","square",88.42345,426.782778,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376874,1487033
909,"Preah Pithu, X",977,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86197,13.44871,"graphbased","blob",90,1576.889889,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376808.3,1487042
910,"Preah Pithu, V",980,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.8612,13.44901,"graphbased","blob",87.521975,835.825931,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,376706.6,1487076
912,"Preah Pithu, Y",982,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.8612,13.44932,"graphbased","square",82.875146,264.012672,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,376725.1,1487109
913,"Angkor Thom - Preah Vihear Pram Pi Lvên",977,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86229,13.44544,"graphbased","square",89.557912,4681.773581,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,376846,1486678
914,"Khleang Sud",1011,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",103.8609,13.44454,"empirical","square",89.215175,4681.773581,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376708.9,1486581
927,"Angkor Thom - Prasat à l'Est du Khleang nord",1005,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",103.86165,13.44731,"empirical","square",90.260818,741.934951,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376756.9,1486881
930,"Terrace",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86357,13.44661,"graphbased","square",88.673577,1171.754997,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376997.9,1486810
932,"Unknown",1002,"Temple is included in the CCC during Period 3.",NA,NA,"empirical","square",89.416172,950.117079,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,378666,1486175
933,"Top (Pr.)",1115,"Temple is included in the CCC",NA,NA,"empirical","square",90,182.45828,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,377453.2,1486464
935,"Kouk Trâpeang Ta Kuch",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85568,13.41832,"graphbased","square",90,769.04899,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376114.2,1483676
936,"Angkor Thom (Terrace B [Groupe de])",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85953,13.45156,"graphbased","square",84.567591,385.758061,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376590.4,1487382
937,"Angkor Thom - terrace",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85851,13.45039,"graphbased","square",83.856093,551.814892,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376440.2,1487241
938,"Terrace E",982,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85851,13.4522,"graphbased","square",84.315875,485.745437,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,376429.6,1487432
939,"Angkor Thom (Terrace S)",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85625,13.44056,"graphbased","square",84.797599,955.73777,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376210.3,1486138
940,"Terrace I",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85184,13.43813,"graphbased","square",88.945595,247.155493,FALSE,FALSE,NA,NA,NA,NA,NA,NA,375715.8,1485894
941,"Top (Pr.) West",1300,"Initially thought to have been built in the 9th century, but recent excavations suggest that the Southern Sanctuary was built no later than the 14th century CE and radiocarbon dates from the Northern Sanctuary suggest 14-15th century dates (NARA 2018).",103.85184,13.43919,"empirical","blob",87.039064,431.811047,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,375706.8,1485996
942,"Angkor Thom - terrace Q",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85955,13.43868,"graphbased","square",90.256491,777.555525,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376584.6,1485882
944,"Terrace G",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85127,13.44147,"graphbased","square",77.272905,430.018737,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
948,"Wall (remnant of)",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85205,13.4462,"graphbased","square",5.572198,815.615976,FALSE,FALSE,NA,NA,NA,NA,NA,NA,375746.3,1486819
949,"Angkor Thom (Terrace V)",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86022,13.43692,"graphbased","square",90,290.569625,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376615.2,1485715
952,"Angkor Thom (Groupe de terraces) - Rông Damrei",1115,"Temple is included in the CCC for Period 4.",NA,NA,"empirical","square",83.827621,220.136723,FALSE,FALSE,NA,NA,NA,NA,NA,NA,377328.8,1486122
955,"Angkor Thom - Preah Si Ar",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85835,13.43537,"graphbased","square",83.184562,1545.971475,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376402.8,1485573
956,"Angkor Thom (Remains of a prasat)",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.84609,13.45018,"graphbased","square",87.164137,226.298536,FALSE,FALSE,NA,NA,NA,NA,NA,NA,375082.2,1487158
957,"Angkor Thom (Location of sculptures)",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85469,13.4532,"graphbased","square",89.29702,1186.604481,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376024.7,1487506
958,"Angkor Thom (Terrace R)",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85397,13.45042,"graphbased","square",82.445408,259.375931,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376009.9,1487201
960,"Angkor Thom (Construction remains)",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85817,13.44826,"graphbased","square",86.837702,550.463431,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376435.4,1486996
965,"Angkor Thom (Terrace)",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86537,13.44916,"graphbased","square",89.913561,215.093119,FALSE,FALSE,NA,NA,NA,NA,NA,NA,377181,1487114
968,"Angkor Thom (terrace)",1115,"Temple is included in the CCC for Period 4.",NA,NA,"empirical","square",89.537526,205.148656,FALSE,FALSE,NA,NA,NA,NA,NA,NA,377220.5,1487538
969,"Angkor Thom (terrace)",1115,"Temple is included in the CCC for Period 4.",NA,NA,"empirical","square",89.323109,358.642148,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376920.9,1487595
970,"Angkor Thom (Laterite edicules N)",1115,"Temple is included in the CCC for Period 4.",NA,NA,"empirical","square",87.963622,1159.406982,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,377856.7,1487444
973,"Angkor Thom (Laterite slabs and sculpture debris)",1002,"Temple is included in the CCC during Period 3.",NA,NA,"empirical","square",90.658658,185.512325,FALSE,FALSE,NA,NA,NA,NA,NA,NA,377851.6,1486810
976,"Angkor Thom (remains of terraces and sculpture)",1002,"Temple is included in the CCC during Period 3.",NA,NA,"empirical","square",87.945363,381.009018,TRUE,FALSE,NA,NA,NA,NA,NA,NA,377760.4,1486355
977,"Angkor Thom (Base of prasat)",1115,"Temple is included in the CCC for Period 4.",NA,NA,"empirical","square",80.815036,481.553507,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,377192.8,1485621
978,"Angkor Thom (terrace)",1115,"Temple is included in the CCC for Period 4.",NA,NA,"empirical","square",90,303.583827,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,377184.5,1485912
983,"Angkor Thom (terrace et vestige de prasat)",1115,"Temple is included in the CCC for Period 4.",NA,NA,"empirical","square",89.57109,750.457907,TRUE,FALSE,NA,NA,NA,NA,NA,NA,377299.5,1485174
985,"Terrace M",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85846,13.43023,"graphbased","square",87.162527,531.046457,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,376441,1485027
987,"Angkor Thom (Location of sculptures)",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.8559,13.43807,"graphbased","square",90,684.943174,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376065.9,1485893
989,"Angkor Thom (Terrace Z)",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.8558,13.43632,"graphbased","square",87.680878,292.339464,FALSE,FALSE,NA,NA,NA,NA,NA,NA,376116.7,1485694
990,"Terrace J",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.8477,13.43738,"graphbased","square",86.80046,438.849513,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,375179.1,1485796
996,"Terrace L",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85168,13.42866,"graphbased","square",90,870.218869,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,375678.6,1484825
997,"Unknown",995,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.75787,13.45176,"graphbased","square",82.262725,2162.657723,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,365546.8,1487430
998,"Prasat Chey Emey",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.83856,13.43998,"graphbased","square",82.342205,1435.937465,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,374276.8,1486071
999,"Unknown",963,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86881,13.45763,"graphbased","horseshoe_east",91.138124,596.357047,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,377557.8,1488020
1000,"Trâpeang Svay Chuk",1115,"Temple is included in the CCC",NA,NA,"empirical","square",76.458917,597.354709,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,386968.1,1485863
1001,"Kouk Khmoch",985,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.94979,13.42808,"graphbased","square",89.657501,2093.175054,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,386308.2,1484712
